gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin
4513456428,1,18,5,1,11,6,13,1,1,0,0,18214,7.2,19670,220,52,2262,2885,22.0,1821.4,18,4,0,6,11,6,0,0,0,0,15952,6.6,16785,228,34,-2262,-2885,22.8,1595.2
4507030336,0,20,2,1,6,9,7,0,0,0,0,17430,6.8,18068,212,63,-367,187,21.2,1743.0,15,3,0,9,6,9,0,0,0,0,17797,7.2,17881,205,60,367,-187,20.5,1779.7
4520529866,1,14,6,0,6,3,7,0,0,0,0,16590,7.2,19041,228,39,1214,2080,22.8,1659.0,16,1,1,3,6,2,1,1,0,0,15376,6.8,16961,224,66,-1214,-2080,22.4,1537.6
4525050175,1,15,2,1,4,1,6,1,1,0,0,15508,6.8,17062,217,48,1728,-337,21.7,1550.8,17,3,0,1,4,0,0,0,0,0,13780,6.8,17399,223,47,-1728,337,22.3,1378.0
4519754998,1,27,1,1,6,5,4,0,0,0,0,16789,7.0,19024,218,72,959,917,21.8,1678.9,17,3,0,5,6,5,1,1,0,0,15830,7.0,18107,213,52,-959,-917,21.3,1583.0
4439457123,1,76,2,1,5,5,6,1,0,1,0,16298,7.0,18210,230,60,924,323,23.0,1629.8,14,4,0,5,5,5,1,1,0,0,15374,6.8,17887,209,50,-924,-323,20.9,1537.4
4524643428,1,19,4,1,12,2,13,1,1,0,0,19320,7.4,20189,251,37,4544,3126,25.1,1932.0,17,4,0,2,12,2,0,0,0,0,14776,6.8,17063,206,52,-4544,-3126,20.6,1477.6
4521007618,0,13,2,0,4,11,4,2,1,1,0,14926,6.6,16530,210,45,-4847,-2983,21.0,1492.6,32,2,1,11,4,12,0,0,0,1,19773,7.4,19513,218,49,4847,2983,21.8,1977.3
4508648866,1,78,2,1,9,3,17,1,1,0,0,17496,7.4,18327,220,47,1849,669,22.0,1749.6,17,1,0,3,9,2,1,0,1,0,15647,6.8,17658,224,57,-1849,-669,22.4,1564.7
4481875944,1,14,2,0,7,11,7,0,0,0,0,15177,6.4,15795,152,36,-3891,-2689,15.2,1517.7,41,0,1,11,7,9,0,0,0,0,19068,7.2,18484,218,43,3891,2689,21.8,1906.8
4481977173,0,11,5,1,6,9,8,0,0,0,0,17025,7.0,18038,231,40,-1314,-1942,23.1,1702.5,17,2,0,9,6,9,1,1,0,0,18339,7.4,19980,232,57,1314,1942,23.2,1833.9
4524221277,1,16,0,1,9,5,14,0,0,0,0,18203,7.2,18324,223,48,2718,91,22.3,1820.3,45,2,0,5,9,5,0,0,0,0,15485,6.8,18233,216,48,-2718,-91,21.6,1548.5
4491767708,0,14,7,0,3,8,3,0,0,0,0,15160,7.0,17505,217,52,-2174,-1268,21.7,1516.0,13,3,1,8,3,12,2,1,1,0,17334,7.2,18773,227,64,2174,1268,22.7,1733.4
4513381950,1,15,11,1,4,1,2,1,1,0,0,15304,7.0,18188,228,48,1093,720,22.8,1530.4,46,1,0,1,4,1,0,0,0,0,14211,6.8,17468,215,56,-1093,-720,21.5,1421.1
4520706889,1,15,5,0,11,10,8,0,0,0,0,17503,6.8,17699,192,52,-215,-438,19.2,1750.3,52,4,1,10,11,13,0,0,0,0,17718,7.0,18137,210,42,215,438,21.0,1771.8
4510979839,1,16,2,1,7,6,10,1,0,1,0,16468,6.4,15869,226,33,635,-1157,22.6,1646.8,51,3,0,6,7,6,1,1,0,0,15833,6.8,17026,228,54,-635,1157,22.8,1583.3
4497747862,1,17,3,0,10,10,10,0,0,0,0,19035,7.2,18221,219,38,120,1209,21.9,1903.5,13,1,1,10,10,10,1,0,1,1,18915,6.6,17012,208,31,-120,-1209,20.8,1891.5
4499933829,1,19,4,0,10,9,11,1,1,0,0,18413,7.2,18554,219,60,194,661,21.9,1841.3,13,2,1,9,10,12,0,0,0,0,18219,6.8,17893,230,36,-194,-661,23.0,1821.9
4444218395,1,15,3,1,9,2,21,1,1,0,0,18470,7.2,18925,263,51,3581,1578,26.3,1847.0,17,1,0,2,9,1,0,0,0,0,14889,6.8,17347,238,52,-3581,-1578,23.8,1488.9
4524806566,0,15,2,0,6,13,9,0,0,0,0,16291,6.6,16699,191,38,-3622,-2561,19.1,1629.1,146,2,1,13,6,12,0,0,0,0,19913,7.0,19260,223,39,3622,2561,22.3,1991.3
4462632051,1,48,4,1,6,6,9,1,1,0,0,16301,6.8,17430,210,51,-303,312,21.0,1630.1,19,6,0,6,6,11,1,0,1,0,16604,6.8,17118,210,59,303,-312,21.0,1660.4
4522260081,0,14,1,0,9,8,7,1,1,0,0,17183,7.0,18225,196,60,-1295,-305,19.6,1718.3,18,1,1,8,9,10,0,0,0,0,18478,7.0,18530,247,56,1295,305,24.7,1847.8
4455390955,0,39,1,0,1,5,1,0,0,0,0,13361,6.8,16819,174,48,-3006,-1880,17.4,1336.1,15,0,1,5,1,4,2,1,1,0,16367,7.0,18699,219,48,3006,1880,21.9,1636.7
4517939505,1,38,5,1,2,1,4,1,0,1,0,14807,6.8,17246,214,56,1090,371,21.4,1480.7,16,2,0,1,2,1,1,1,0,0,13717,6.6,16875,197,52,-1090,-371,19.7,1371.7
4524528416,1,14,3,0,4,3,1,1,1,0,0,15195,7.0,18358,217,70,324,1794,21.7,1519.5,16,1,1,3,4,2,0,0,0,0,14871,6.4,16564,228,35,-324,-1794,22.8,1487.1
4525067296,1,12,0,1,3,7,2,0,0,0,0,14788,6.6,17345,215,48,-2025,-2448,21.5,1478.8,17,3,0,7,3,6,1,1,0,0,16813,7.2,19793,233,65,2025,2448,23.3,1681.3
4454069388,0,41,4,1,7,8,8,0,0,0,0,16604,6.6,17328,203,47,-416,-907,20.3,1660.4,17,6,0,8,7,11,1,1,0,0,17020,7.0,18235,201,55,416,907,20.1,1702.0
4503433498,0,12,15,1,4,4,2,1,0,1,0,15661,7.2,18861,232,51,62,1154,23.2,1566.1,40,1,0,4,4,5,1,1,0,0,15599,6.8,17707,202,66,-62,-1154,20.2,1559.9
4510734919,0,16,4,1,5,7,3,0,0,0,0,16259,6.6,17235,221,64,-67,-1341,22.1,1625.9,36,6,0,7,5,12,1,1,0,0,16326,7.2,18576,200,44,67,1341,20.0,1632.6
4464447310,1,20,3,0,11,4,13,1,1,0,0,19716,7.2,19989,234,52,5163,3968,23.4,1971.6,15,0,1,4,11,4,0,0,0,0,14553,6.4,16021,182,51,-5163,-3968,18.2,1455.3
4429977573,1,16,5,1,11,5,18,1,1,0,0,18612,7.2,19203,227,45,2728,1957,22.7,1861.2,14,1,0,5,11,6,0,0,0,0,15884,7.0,17246,225,48,-2728,-1957,22.5,1588.4
4522461341,0,15,13,0,3,9,1,1,1,0,0,14711,6.8,18284,204,52,-3559,-1400,20.4,1471.1,42,3,1,9,3,7,0,0,0,0,18270,7.2,19684,256,43,3559,1400,25.6,1827.0
4517741452,1,38,0,1,6,4,7,2,1,1,0,16886,6.8,18261,221,56,184,-131,22.1,1688.6,16,4,0,4,6,5,0,0,0,0,16702,7.0,18392,237,64,-184,131,23.7,1670.2
4500724758,0,17,3,1,4,7,4,1,1,0,0,14980,6.4,16983,206,39,-2040,-1012,20.6,1498.0,13,5,0,7,4,6,0,0,0,0,17020,7.0,17995,224,53,2040,1012,22.4,1702.0
4494319705,1,16,3,1,6,1,9,1,1,0,0,16544,6.8,17551,208,56,2151,726,20.8,1654.4,55,3,0,1,6,3,0,0,0,0,14393,6.6,16825,222,51,-2151,-726,22.2,1439.3
4444096628,0,32,2,0,10,12,9,0,0,0,0,16174,6.6,16725,149,39,-2452,-1634,14.9,1617.4,14,0,1,12,10,8,0,0,0,0,18626,7.0,18359,210,35,2452,1634,21.0,1862.6
4521510642,1,41,4,1,7,4,7,2,1,1,0,18047,7.2,19362,228,64,3255,2259,22.8,1804.7,18,5,0,4,7,3,0,0,0,0,14792,6.8,17103,197,52,-3255,-2259,19.7,1479.2
4412240530,1,34,2,1,9,3,6,0,0,0,0,17484,7.4,20325,230,50,1128,858,23.0,1748.4,15,3,0,3,9,2,1,1,0,0,16356,7.4,19467,226,80,-1128,-858,22.6,1635.6
4420941972,1,25,3,1,6,5,7,1,0,1,1,17826,7.4,19427,225,67,1909,979,22.5,1782.6,16,3,0,5,6,3,0,0,0,0,15917,7.0,18448,220,48,-1909,-979,22.0,1591.7
4514097912,1,18,2,0,10,6,9,0,0,0,0,18673,6.8,18121,223,38,3397,1493,22.3,1867.3,15,2,1,6,10,8,0,0,0,0,15276,6.6,16628,186,44,-3397,-1493,18.6,1527.6
4491135325,0,20,0,0,8,12,11,0,0,0,0,17540,7.0,17368,182,54,-3563,-1320,18.2,1754.0,16,1,1,12,8,22,1,1,0,0,21103,7.2,18688,198,74,3563,1320,19.8,2110.3
4488824515,0,16,3,1,7,9,4,1,1,0,0,16808,6.8,17370,231,38,-361,1686,23.1,1680.8,18,2,0,9,7,13,0,0,0,0,17169,6.4,15684,214,35,361,-1686,21.4,1716.9
4515453856,1,17,3,0,4,3,3,1,0,1,0,15227,7.0,18442,203,60,-513,992,20.3,1522.7,38,3,1,3,4,4,0,0,0,0,15740,7.0,17450,226,57,513,-992,22.6,1574.0
4420829528,1,20,7,0,11,4,12,0,0,0,0,19392,7.2,18570,239,48,4872,3076,23.9,1939.2,20,3,1,4,11,6,0,0,0,0,14520,6.2,15494,203,34,-4872,-3076,20.3,1452.0
4503381304,0,34,2,0,6,7,5,1,0,1,0,17194,7.2,18397,234,62,985,2102,23.4,1719.4,16,1,1,7,6,7,0,0,0,0,16209,6.4,16295,215,51,-985,-2102,21.5,1620.9
4515654011,1,16,2,1,4,8,3,1,1,0,0,15672,7.2,17821,238,47,-1599,-1870,23.8,1567.2,21,1,0,8,4,9,1,0,1,0,17271,7.4,19691,236,48,1599,1870,23.6,1727.1
4492894390,1,11,3,0,11,4,15,1,1,0,0,18565,7.4,19562,216,58,1719,1703,21.6,1856.5,11,2,1,4,11,5,0,0,0,0,16846,7.0,17859,242,57,-1719,-1703,24.2,1684.6
4472568378,0,15,3,0,1,6,0,0,0,0,0,13921,6.6,16963,207,56,-2641,-2207,20.7,1392.1,16,3,1,6,1,5,1,0,1,0,16562,7.0,19170,242,44,2641,2207,24.2,1656.2
4471422338,0,13,5,1,3,9,2,0,0,0,0,14521,6.6,16234,201,42,-2846,-2325,20.1,1452.1,17,1,0,9,3,11,2,1,1,0,17367,7.2,18559,229,48,2846,2325,22.9,1736.7
4525151632,0,15,2,0,3,10,1,0,0,0,0,15049,6.6,17888,209,56,-3891,-2276,20.9,1504.9,30,3,1,10,3,12,1,1,0,0,18940,7.4,20164,221,78,3891,2276,22.1,1894.0
4519414547,1,19,0,0,13,4,11,1,1,0,0,20127,7.0,19575,234,48,6202,5368,23.4,2012.7,16,1,1,4,13,5,0,0,0,0,13925,6.0,14207,175,28,-6202,-5368,17.5,1392.5
4440874432,1,15,2,0,3,2,5,0,0,0,0,17194,7.2,19539,253,68,2330,2167,25.3,1719.4,15,1,1,2,3,3,0,0,0,0,14864,6.8,17372,219,52,-2330,-2167,21.9,1486.4
4471153063,0,15,1,1,9,7,8,0,0,0,0,19122,7.2,19334,238,56,3089,1750,23.8,1912.2,12,1,0,7,9,10,0,0,0,0,16033,6.8,17584,169,52,-3089,-1750,16.9,1603.3
4522449120,1,40,3,0,7,6,7,0,0,0,0,16359,7.0,17998,198,41,540,867,19.8,1635.9,16,2,1,6,7,7,0,0,0,0,15819,6.6,17131,187,52,-540,-867,18.7,1581.9
4501354453,1,43,2,1,5,4,5,1,0,1,0,17027,6.8,17816,213,56,508,-1704,21.3,1702.7,14,2,0,4,5,4,1,1,0,0,16519,7.4,19520,231,75,-508,1704,23.1,1651.9
4465050280,0,143,5,1,10,7,10,1,1,0,0,17665,7.4,18125,213,37,625,-1035,21.3,1766.5,15,2,0,7,10,4,0,0,0,0,17040,7.2,19160,228,71,-625,1035,22.8,1704.0
4509589971,1,41,5,1,8,5,7,1,1,0,0,17209,7.2,18853,219,54,2481,1962,21.9,1720.9,18,3,0,5,8,3,0,0,0,0,14728,6.8,16891,195,46,-2481,-1962,19.5,1472.8
4505606908,1,12,3,1,10,5,9,1,1,0,0,19187,7.2,19762,211,64,2796,2669,21.1,1918.7,16,1,0,5,10,5,0,0,0,0,16391,6.6,17093,205,65,-2796,-2669,20.5,1639.1
4517684494,1,19,5,0,9,4,7,1,1,0,0,17482,7.2,19093,214,48,2089,2123,21.4,1748.2,16,1,1,4,9,4,0,0,0,0,15393,6.8,16970,222,43,-2089,-2123,22.2,1539.3
4516180818,1,20,1,1,5,6,6,1,1,0,0,16035,6.8,16853,190,63,-608,-703,19.0,1603.5,47,6,0,6,5,8,0,0,0,0,16643,6.8,17556,210,48,608,703,21.0,1664.3
4524074861,0,15,0,1,7,9,6,0,0,0,0,16070,6.6,16510,199,44,-1923,-1753,19.9,1607.0,17,1,0,9,7,11,0,0,0,0,17993,7.0,18263,211,60,1923,1753,21.1,1799.3
4524837884,0,11,1,0,5,5,5,0,0,0,0,15617,7.0,18169,209,48,-951,-546,20.9,1561.7,41,4,1,5,5,5,1,1,0,0,16568,7.2,18715,206,60,951,546,20.6,1656.8
4467397510,1,19,3,1,6,4,8,1,1,0,0,16130,6.8,17156,242,32,1428,701,24.2,1613.0,19,4,0,4,6,6,0,0,0,0,14702,6.6,16455,200,51,-1428,-701,20.0,1470.2
4498316560,0,17,2,1,8,5,9,1,1,0,0,17172,7.0,18972,196,60,1131,1145,19.6,1717.2,13,2,0,5,8,5,1,0,1,0,16041,6.8,17827,231,56,-1131,-1145,23.1,1604.1
4494819577,0,44,3,0,4,7,4,1,0,1,0,15475,6.6,16428,195,56,-1972,-1010,19.5,1547.5,16,2,1,7,4,15,0,0,0,0,17447,6.8,17438,230,43,1972,1010,23.0,1744.7
4454214561,0,11,1,1,7,9,6,0,0,0,0,16248,7.0,18067,171,63,-2242,-1819,17.1,1624.8,33,2,0,9,7,12,1,1,0,0,18490,7.2,19886,229,45,2242,1819,22.9,1849.0
4508718134,1,14,2,1,6,3,10,1,1,0,0,16745,6.6,17908,215,48,2287,-268,21.5,1674.5,14,1,0,3,6,3,1,0,1,0,14458,7.0,18176,180,68,-2287,268,18.0,1445.8
4518971206,0,20,3,0,7,4,8,0,0,0,0,16472,7.2,18966,219,53,1367,2396,21.9,1647.2,15,4,1,4,7,4,1,0,1,0,15105,6.6,16570,180,45,-1367,-2396,18.0,1510.5
4519649032,1,11,6,1,8,4,8,2,1,1,0,18133,7.4,20427,259,52,2580,2954,25.9,1813.3,16,2,0,4,8,4,0,0,0,0,15553,6.8,17473,214,52,-2580,-2954,21.4,1555.3
4487076086,0,97,3,0,11,7,20,1,1,0,0,17068,6.2,15357,153,32,786,-562,15.3,1706.8,16,2,1,7,11,8,0,0,0,0,16282,6.6,15919,199,40,-786,562,19.9,1628.2
4520419730,1,18,2,1,5,6,5,2,1,1,0,16635,7.4,19221,235,76,152,-57,23.5,1663.5,37,3,0,6,5,10,0,0,0,0,16483,7.4,19278,233,40,-152,57,23.3,1648.3
4510885108,1,19,4,1,8,4,9,0,0,0,0,17950,7.4,18805,226,44,2802,281,22.6,1795.0,44,1,0,4,8,3,1,1,0,0,15148,7.0,18524,213,56,-2802,-281,21.3,1514.8
4500739258,0,16,1,0,3,4,3,0,0,0,0,14494,6.4,15922,224,41,-1610,-1393,22.4,1449.4,15,3,1,4,3,2,1,1,0,0,16104,6.8,17315,239,53,1610,1393,23.9,1610.4
4524783374,1,33,2,0,14,10,9,0,0,0,0,18595,7.0,18307,199,48,1543,-21,19.9,1859.5,37,3,1,10,14,8,1,1,0,0,17052,7.0,18328,172,52,-1543,21,17.2,1705.2
4465119134,1,16,3,0,15,11,14,0,0,0,0,19767,6.6,17678,180,42,1915,2606,18.0,1976.7,15,3,1,11,15,11,0,0,0,0,17852,6.4,15072,176,41,-1915,-2606,17.6,1785.2
4515577349,1,19,6,0,4,3,7,1,1,0,0,14970,6.8,17530,212,52,-595,364,21.2,1497.0,19,2,1,3,4,1,0,0,0,0,15565,6.8,17166,238,51,595,-364,23.8,1556.5
4465188797,0,14,1,1,6,7,5,0,0,0,0,15891,7.0,17964,207,41,-1190,-911,20.7,1589.1,14,1,0,7,6,4,0,0,0,0,17081,7.0,18875,224,54,1190,911,22.4,1708.1
4523720024,1,16,0,1,5,1,3,1,0,1,0,16472,6.8,18393,252,48,1820,806,25.2,1647.2,17,4,0,1,5,2,1,1,0,0,14652,6.8,17587,239,60,-1820,-806,23.9,1465.2
4512168503,0,18,4,0,4,7,3,2,1,1,0,15210,6.8,17099,185,72,-2630,-2244,18.5,1521.0,19,4,1,7,4,6,0,0,0,0,17840,7.2,19343,222,71,2630,2244,22.2,1784.0
4441802146,1,21,3,0,8,8,9,0,0,0,0,16096,6.6,16891,175,36,-1327,-789,17.5,1609.6,24,9,1,8,8,9,1,1,0,0,17423,6.8,17680,198,56,1327,789,19.8,1742.3
4525106974,1,18,4,0,8,4,10,0,0,0,0,16870,7.2,18433,207,36,1417,1016,20.7,1687.0,16,1,1,4,8,3,1,0,1,0,15453,6.8,17417,221,48,-1417,-1016,22.1,1545.3
4519124601,0,17,3,1,4,4,3,1,1,0,0,15842,7.0,18640,240,60,71,409,24.0,1584.2,17,5,0,4,4,6,0,0,0,0,15771,7.0,18231,227,48,-71,-409,22.7,1577.1
4469638547,1,12,1,0,5,4,0,0,0,0,0,15297,7.0,18319,202,57,17,1052,20.2,1529.7,17,1,1,4,5,2,1,1,0,0,15280,6.6,17267,210,48,-17,-1052,21.0,1528.0
4520617571,0,15,3,1,8,7,8,2,1,1,0,16412,7.0,18381,212,44,151,840,21.2,1641.2,12,3,0,7,8,5,0,0,0,0,16261,7.0,17541,212,52,-151,-840,21.2,1626.1
4520513993,1,13,5,1,10,3,9,1,1,0,0,19013,7.4,20151,225,60,4817,3220,22.5,1901.3,14,4,0,3,10,3,1,0,1,0,14196,6.8,16931,184,48,-4817,-3220,18.4,1419.6
4446190086,0,18,1,0,4,9,5,0,0,0,0,14842,6.6,16718,203,44,-3400,-2763,20.3,1484.2,17,4,1,9,4,11,1,1,0,0,18242,7.2,19481,241,66,3400,2763,24.1,1824.2
4479055235,0,17,1,1,6,8,5,0,0,0,0,16684,6.8,17071,213,46,-944,-556,21.3,1668.4,34,3,0,8,6,15,1,1,0,0,17628,6.8,17627,187,54,944,556,18.7,1762.8
4525053035,0,16,0,0,4,8,6,1,1,0,0,15235,6.6,17625,195,49,-2839,18,19.5,1523.5,13,1,1,8,4,6,1,0,1,1,18074,7.0,17607,220,54,2839,-18,22.0,1807.4
4460529664,1,13,4,1,11,8,14,1,1,0,0,18159,6.8,17740,238,46,818,-165,23.8,1815.9,61,4,0,8,11,10,0,0,0,0,17341,6.8,17905,192,53,-818,165,19.2,1734.1
4489494920,0,13,0,0,2,9,4,0,0,0,0,13916,6.2,15087,166,49,-6286,-4733,16.6,1391.6,34,1,1,9,2,8,2,1,1,1,20202,7.6,19820,259,58,6286,4733,25.9,2020.2
4524863981,0,19,2,0,4,11,3,0,0,0,0,15107,6.6,16753,200,41,-3799,-3285,20.0,1510.7,10,4,1,11,4,10,1,1,0,0,18906,7.2,20038,226,45,3799,3285,22.6,1890.6
4508452416,1,18,5,0,8,2,4,2,1,1,1,18597,7.2,19612,243,52,4428,3489,24.3,1859.7,19,3,1,2,8,2,0,0,0,0,14169,6.6,16123,221,46,-4428,-3489,22.1,1416.9
4518173580,1,51,11,1,9,1,9,0,0,0,0,18640,7.4,20923,249,63,4388,3527,24.9,1864.0,18,5,0,1,9,1,1,1,0,0,14252,6.8,17396,221,64,-4388,-3527,22.1,1425.2
4497643645,0,14,4,0,4,8,5,1,1,0,0,15483,6.6,17110,213,47,-3045,-1634,21.3,1548.3,18,3,1,8,4,11,0,0,0,0,18528,7.2,18744,249,40,3045,1634,24.9,1852.8
4496490767,0,16,2,0,2,4,3,0,0,0,0,15242,7.0,18202,260,56,-1497,-778,26.0,1524.2,17,2,1,4,2,9,1,0,1,0,16739,7.2,18980,257,52,1497,778,25.7,1673.9
4521137660,0,51,2,0,3,4,5,1,1,0,0,14945,6.4,16491,215,50,-1696,-2153,21.5,1494.5,17,4,1,4,3,3,0,0,0,0,16641,7.0,18644,226,53,1696,2153,22.6,1664.1
4522864178,1,37,0,0,8,7,8,0,0,0,0,17197,6.8,16987,185,48,733,-1480,18.5,1719.7,12,4,1,7,8,4,1,0,1,0,16464,7.0,18467,245,40,-733,1480,24.5,1646.4
4418117776,1,16,6,1,9,10,11,1,1,0,0,17292,6.8,17127,200,50,-606,-1487,20.0,1729.2,17,2,0,10,9,10,0,0,0,0,17898,7.0,18614,197,50,606,1487,19.7,1789.8
4487261308,0,37,4,0,3,5,3,0,0,0,0,14822,7.0,18244,231,49,-2420,-753,23.1,1482.2,18,4,1,5,3,5,1,0,1,0,17242,7.0,18997,246,63,2420,753,24.6,1724.2
4472053682,0,12,4,0,3,8,2,0,0,0,0,15027,6.6,17054,211,56,-2037,110,21.1,1502.7,20,1,1,8,3,11,1,1,0,0,17064,6.6,16944,197,44,2037,-110,19.7,1706.4
4523322393,1,16,2,0,4,4,3,0,0,0,0,15502,6.6,17035,221,53,631,1404,22.1,1550.2,21,2,1,4,4,5,1,1,0,0,14871,6.4,15631,207,48,-631,-1404,20.7,1487.1
4450801674,0,14,4,0,7,7,6,1,0,1,0,16931,7.2,18446,209,52,-1570,-2103,20.9,1693.1,21,4,1,7,7,9,1,1,0,0,18501,7.6,20549,228,80,1570,2103,22.8,1850.1
4518527027,1,41,4,0,7,7,11,1,1,0,0,16787,7.2,18466,201,55,-471,870,20.1,1678.7,39,3,1,7,7,9,0,0,0,0,17258,6.6,17596,229,38,471,-870,22.9,1725.8
4515771570,1,15,1,0,3,4,4,0,0,0,0,15022,7.0,18105,220,48,-1211,-108,22.0,1502.2,17,1,1,4,3,5,0,0,0,0,16233,6.8,18213,216,67,1211,108,21.6,1623.3
4503520980,1,18,0,1,7,2,6,1,0,1,0,17365,7.2,19227,245,44,2740,1708,24.5,1736.5,15,2,0,2,7,4,1,1,0,0,14625,7.0,17519,213,66,-2740,-1708,21.3,1462.5
4525008225,1,16,14,0,6,4,7,1,0,1,0,17658,7.2,19584,241,58,1947,2521,24.1,1765.8,35,3,1,4,6,6,0,0,0,0,15711,6.8,17063,247,42,-1947,-2521,24.7,1571.1
4522447446,1,15,4,1,10,3,8,0,0,0,0,19549,7.4,20404,266,55,4712,3798,26.6,1954.9,28,2,0,3,10,1,0,0,0,0,14837,6.4,16606,203,56,-4712,-3798,20.3,1483.7
4500531155,0,35,6,1,5,4,6,1,1,0,0,16516,7.2,19033,224,52,1115,1256,22.4,1651.6,39,2,0,4,5,3,0,0,0,0,15401,7.2,17777,209,60,-1115,-1256,20.9,1540.1
4524832772,1,38,3,0,4,5,5,0,0,0,0,15177,6.8,18017,189,55,-833,-116,18.9,1517.7,16,2,1,5,4,5,0,0,0,0,16010,7.0,18133,252,32,833,116,25.2,1601.0
4521575223,1,146,1,0,11,7,9,0,0,0,0,18520,7.2,19054,220,48,564,633,22.0,1852.0,11,2,1,7,11,7,1,1,0,0,17956,6.8,18421,226,73,-564,-633,22.6,1795.6
4502356627,0,39,1,1,10,10,11,1,0,1,0,18600,7.2,19763,183,83,-589,1794,18.3,1860.0,13,3,0,10,10,8,0,0,0,1,19189,7.0,17969,223,51,589,-1794,22.3,1918.9
4502093881,1,17,6,1,9,4,8,0,0,0,0,18439,7.0,19278,249,38,3020,2593,24.9,1843.9,12,2,0,4,9,8,0,0,0,0,15419,6.6,16685,211,46,-3020,-2593,21.1,1541.9
4469976070,1,14,2,1,7,6,8,1,1,0,0,15632,6.2,15789,196,32,-1339,-2802,19.6,1563.2,17,2,0,6,7,8,1,0,1,0,16971,7.0,18591,216,67,1339,2802,21.6,1697.1
4515929996,0,22,1,1,10,4,17,1,1,0,0,17161,7.0,17817,157,48,1487,577,15.7,1716.1,17,2,0,4,10,3,1,0,1,0,15674,6.6,17240,203,68,-1487,-577,20.3,1567.4
4522286152,1,16,5,1,5,3,5,2,1,1,0,15263,7.0,17693,216,36,579,-37,21.6,1526.3,17,3,0,3,5,1,0,0,0,0,14684,7.0,17730,245,45,-579,37,24.5,1468.4
